create_time,breath_line,heart_line,signal_intensity
2025/06/22 19:06:10,0.0178804,-0.08223,35.7778
2025/06/22 19:06:11,-0.0099076,0.0186305,36.5994
2025/06/22 19:06:12,0.00519115,0.170512,37.0773
2025/06/22 19:06:13,-0.0270845,0.0986775,37.5703
2025/06/22 19:06:14,-0.00430676,-0.0407896,37.5665
2025/06/22 19:06:15,0.023882,-0.0130487,38.3336
2025/06/22 19:06:16,0.00350155,0.0532045,39.307
2025/06/22 19:06:17,0.00628516,-0.0191811,40.2001
2025/06/22 19:06:18,-0.00890844,0.0253632,41.4831
2025/06/22 19:06:19,-0.00844322,-0.117925,42.5011
2025/06/22 19:06:20,-0.0060651,-0.129317,42.3807
2025/06/22 19:06:21,0.00432255,-0.0103988,41.948
2025/06/22 19:06:22,0.00338537,-0.0419986,40.9703
2025/06/22 19:06:23,0.0201001,-0.0328748,39.6983
2025/06/22 19:06:24,-0.00696468,-0.0380882,39.4883
2025/06/22 19:06:25,-0.00997628,0.0788267,39.4952
2025/06/22 19:06:26,0.0103342,0.179578,39.7284
2025/06/22 19:06:27,-0.0132869,0.0269539,39.5483
2025/06/22 19:06:28,0.00851811,-0.0347453,38.3214
2025/06/22 19:06:29,-0.00809925,-0.040397,38.1414
2025/06/22 19:06:30,0.000736237,0.0209958,38.3186
2025/06/22 19:06:31,0.00234044,-0.0369193,38.598
2025/06/22 19:06:32,0.0127681,-0.0916866,38.3727
2025/06/22 19:06:33,-0.00463225,0.0185497,38.1164
2025/06/22 19:06:34,0.00140456,-0.0186188,38.0733
2025/06/22 19:06:35,-0.00701298,0.0062668,38.2559
2025/06/22 19:06:36,0.00713714,-0.089379,37.8268
2025/06/22 19:06:37,-0.000269748,0.112515,38.0939
2025/06/22 19:06:38,-0.0068064,0.00220492,38.9816
2025/06/22 19:06:39,-0.00803261,-0.082303,39.4739
2025/06/22 19:06:40,0.00627472,0.0464644,39.4389
2025/06/22 19:06:41,0.00205388,-0.0662436,39.5066
2025/06/22 19:06:42,9.99644e-05,0.0271939,39.2751
2025/06/22 19:06:43,-0.0138879,0.138748,39.8748
2025/06/22 19:06:44,0.0160137,-0.132952,40.2705
2025/06/22 19:06:45,-0.0150174,0.0743505,40.7061
2025/06/22 19:06:46,-0.0127682,0.0979669,40.5291
2025/06/22 19:06:47,0.0145111,-0.0182455,40.7082
2025/06/22 19:06:48,0.0100313,-0.110524,40.8711
2025/06/22 19:06:49,-0.0268586,0.0591379,41.2301
