create_time,breath_line,heart_line
2025/06/22 19:45:15,0.0808951,-0.283257
2025/06/22 19:45:16,-0.0382688,0.0224242
2025/06/22 19:45:17,-0.0485259,-0.0130173
2025/06/22 19:45:18,-0.00908691,0.00614122
2025/06/22 19:45:19,0.00859009,-0.0481592
2025/06/22 19:45:20,-0.0291855,-0.0993308
2025/06/22 19:45:21,0.134085,0.0849735
2025/06/22 19:45:22,0.0209051,-0.483328
2025/06/22 19:45:23,0.0261054,0.0572146
2025/06/22 19:45:24,-0.107304,-0.149522
2025/06/22 19:45:25,0.00115162,0.0431483
2025/06/22 19:45:26,-0.0310598,-0.138377
2025/06/22 19:45:27,0.0113534,0.0439007
2025/06/22 19:45:28,0.0237074,0.0340392
2025/06/22 19:45:29,0.0147269,-0.0159358
2025/06/22 19:45:30,0.000955153,0.0232514
2025/06/22 19:45:31,0.00219049,0.00454823
2025/06/22 19:45:32,-0.00130565,0.0191074
2025/06/22 19:45:33,0.00671377,-0.000734403
2025/06/22 19:45:34,-0.00237521,-0.000742017
2025/06/22 19:45:35,-0.0626937,0.235653
2025/06/22 19:45:36,0.0301003,-0.0200425
2025/06/22 19:45:37,0.0340262,-0.0166058
2025/06/22 19:45:38,0.0333887,0.0492588
2025/06/22 19:45:39,-0.0306475,0.0948332
2025/06/22 19:45:40,-0.017997,0.0344282
2025/06/22 19:45:41,-0.0058943,0.00595203
2025/06/22 19:45:42,0.00189301,-0.0074581
2025/06/22 19:45:43,0.00187811,0.0450089
2025/06/22 19:45:44,0.00532924,-0.199485
2025/06/22 19:45:45,-0.0232149,-0.0640578
2025/06/22 19:45:46,0.0602024,0.0945183
2025/06/22 19:45:47,-0.0973541,0.162254
2025/06/22 19:45:48,0.044227,-0.0990156
2025/06/22 19:45:49,0.0313981,-0.104642
2025/06/22 19:45:50,-0.0253015,-0.0250942
2025/06/22 19:45:51,0.00795838,0.0247271
2025/06/22 19:45:52,-0.0193545,-0.00200832
2025/06/22 19:45:53,-0.0201545,0.0282282
2025/06/22 19:45:54,0.00414354,0.0244648
2025/06/22 19:45:55,0.0201621,-0.0490429
2025/06/22 19:45:56,-0.0162981,0.0627789
2025/06/22 19:45:57,0.0100634,-0.0135989
2025/06/22 19:45:58,-0.00582238,0.0451399
2025/06/22 19:45:59,0.0158738,-0.0434429
2025/06/22 19:46:00,-0.0191247,0.135639
2025/06/22 19:46:01,0.0088544,0.0313234
2025/06/22 19:46:02,0.00049217,-0.00162809
2025/06/22 19:46:03,-0.0121166,0.0413168
2025/06/22 19:46:04,0.024563,-0.0846528
2025/06/22 19:46:05,0.00350264,0.0374471
2025/06/22 19:46:06,-0.0115798,0.0366242
2025/06/22 19:46:07,0.00698328,0.0287622
2025/06/22 19:46:08,0.00867137,-0.0788045
2025/06/22 19:46:09,-0.0161397,-0.107688
2025/06/22 19:46:10,-0.000941172,0.0751855
2025/06/22 19:46:11,0.0130473,0.0739061
2025/06/22 19:46:12,-0.011017,-0.0674632
2025/06/22 19:46:13,0.000621054,-0.0228123
2025/06/22 19:46:14,0.00607174,0.0238577
2025/06/22 19:46:15,-0.0187854,0.0302663
2025/06/22 19:46:16,0.00494188,-0.0457584
2025/06/22 19:46:17,0.0068338,0.0223332
2025/06/22 19:46:18,-0.00511882,-0.0293258
2025/06/22 19:46:19,0.00584454,0.00684027
2025/06/22 19:46:20,0.00659874,-0.0378878
2025/06/22 19:46:21,-0.154185,0.0114044
2025/06/22 19:46:22,0.123852,0.25252
2025/06/22 19:46:23,0.0373056,-0.236409
2025/06/22 19:46:24,0.13861,-0.386101
2025/06/22 19:46:25,-0.0427916,-0.250213
2025/06/22 19:46:26,-0.0774083,0.0239785
2025/06/22 19:46:27,-0.0488221,0.0195628
2025/06/22 19:46:28,0.00272578,-0.0279459
2025/06/22 19:46:29,0.026832,0.000198974
2025/06/22 19:46:30,0.00781712,0.000600141
2025/06/22 19:46:31,0.00311835,0.0147651
2025/06/22 19:46:32,0.0200925,0.000611983
2025/06/22 19:46:33,-0.00342692,0.0155635
2025/06/22 19:46:34,-0.011873,0.0206018
2025/06/22 19:46:35,0.00697591,0.00688885
2025/06/22 19:46:36,0.0015447,0.015343
2025/06/22 19:46:37,-0.00592079,-0.00932292
2025/06/22 19:46:38,0.000322346,-0.0142218
2025/06/22 19:46:39,0.00587363,-0.0380311
2025/06/22 19:46:40,-0.00446446,-0.0243494
2025/06/22 19:46:41,-0.000991143,0.00132122
2025/06/22 19:46:42,0.00922373,-0.0134316
2025/06/22 19:46:43,-0.00562619,0.014857
2025/06/22 19:46:44,-0.00715394,0.00436251
2025/06/22 19:46:45,0.00748986,-0.037892
2025/06/22 19:46:46,-0.0118144,0.0428075
2025/06/22 19:46:47,0.022081,0.0333627
2025/06/22 19:46:48,-0.00929573,0.0704537
2025/06/22 19:46:49,-0.0115282,-0.0186457
2025/06/22 19:46:50,0.0104287,-0.0232512
2025/06/22 19:46:51,0.0155671,0.0573614
2025/06/22 19:46:52,-0.0187489,-0.0667574
2025/06/22 19:46:53,0.000598468,-0.0446789
2025/06/22 19:46:54,0.020941,-0.077855
2025/06/22 19:46:55,-0.0066523,-0.0258667
2025/06/22 19:46:56,-0.0029454,-0.043621
2025/06/22 19:46:57,0.0065896,-0.0873918
2025/06/22 19:46:58,0.0115519,-0.00583956
2025/06/22 19:46:59,-0.0133782,-0.0121216
2025/06/22 19:47:00,-0.00524259,-0.0278771
2025/06/22 19:47:01,0.0102723,-0.0241908
2025/06/22 19:47:02,-0.00587837,-0.00587074
2025/06/22 19:47:03,-0.0268235,0.0898159
2025/06/22 19:47:04,0.0313742,-0.0912422
2025/06/22 19:47:05,0.05477,-0.273377
2025/06/22 19:47:06,-0.0347977,0.0209402
2025/06/22 19:47:07,-0.00166149,-0.145961
2025/06/22 19:47:08,-0.000219069,-0.0526671
2025/06/22 19:47:09,-0.0395802,0.0395141
2025/06/22 19:47:10,0.0253257,0.013241
2025/06/22 19:47:11,0.00745141,-0.00677114
2025/06/22 19:47:12,0.00762197,0.0357946
2025/06/22 19:47:13,0.0026712,-0.0001467
2025/06/22 19:47:14,0.00136905,-0.0119053
2025/06/22 19:47:15,-0.00332299,0.0240586
2025/06/22 19:47:16,-0.00475384,-0.0135245
2025/06/22 19:47:17,-0.000197598,0.00356805
2025/06/22 19:47:18,-0.00262903,0.00502406
2025/06/22 19:47:19,-0.000419343,-0.00570372
2025/06/22 19:47:20,0.00227921,-0.028294
2025/06/22 19:47:21,0.000148248,-0.0167757
2025/06/22 19:47:22,-0.00289276,0.00340872
2025/06/22 19:47:23,-0.00126445,0.00845732
2025/06/22 19:47:24,0.000344211,0.0275619
2025/06/22 19:47:25,-0.0330541,0.0998034
2025/06/22 19:47:26,0.0220677,-0.0406957
2025/06/22 19:47:27,0.00210933,0.0557662
2025/06/22 19:47:28,0.0084712,0.0336438
2025/06/22 19:47:29,0.00344396,0.0952906
2025/06/22 19:47:30,-0.00882143,-0.0475529
2025/06/22 19:47:31,0.00094647,-0.0354879
2025/06/22 19:47:32,0.00155773,-0.0515302
2025/06/22 19:47:33,-0.00696026,0.0885451
2025/06/22 19:47:34,0.00378633,0.0718306
2025/06/22 19:47:35,0.00975017,-0.0167307
2025/06/22 19:47:36,-0.00163597,0.0328492
2025/06/22 19:47:37,-0.0104826,0.056498
2025/06/22 19:47:38,0.0266335,0.037284
2025/06/22 19:47:39,-0.0475891,-0.0724411
2025/06/22 19:47:40,-0.106446,-0.0060803
2025/06/22 19:47:41,0.128552,0.0481104
2025/06/22 19:47:42,0.0427407,-0.444764
2025/06/22 19:47:43,0.116182,-0.122928
2025/06/22 19:47:44,-0.0838642,-0.0758561
2025/06/22 19:47:45,-0.100386,-0.0373378
2025/06/22 19:47:46,-0.0306427,0.000774392
2025/06/22 19:47:47,0.0127916,-0.0136522
2025/06/22 19:47:48,0.0244321,-0.003721
2025/06/22 19:47:49,0.0328322,-0.200187
2025/06/22 19:47:50,-0.0273502,-0.12866
2025/06/22 19:47:51,0.0418354,-0.00430312
2025/06/22 19:47:52,0.0352692,0.0111574
2025/06/22 19:47:53,-0.0281364,0.0609523
2025/06/22 19:47:54,0.0319834,-0.0832883
2025/06/22 19:47:55,-0.0468322,-0.0393335
2025/06/22 19:47:56,0.00571716,-0.0445624
2025/06/22 19:47:57,0.018478,0.0145867
2025/06/22 19:47:58,0.0914482,0.0730974
2025/06/22 19:47:59,-0.0802501,0.228037
2025/06/22 19:48:00,-0.107911,-0.0463753
2025/06/22 19:48:01,-0.0220622,0.00938399
2025/06/22 19:48:02,0.0042209,0.0442248
2025/06/22 19:48:03,0.0181067,0.00475057
2025/06/22 19:48:04,0.0196864,0.0320305
2025/06/22 19:48:05,-0.00414197,0.0529825
2025/06/22 19:48:06,0.0190051,0.00727279
2025/06/22 19:48:07,0.01222,-0.00375513
2025/06/22 19:48:08,-0.00215973,-0.00273786
2025/06/22 19:48:09,-0.0017712,-0.0366299
2025/06/22 19:48:10,-0.00509454,-0.0128585
2025/06/22 19:48:11,-0.00092122,0.00669317
2025/06/22 19:48:12,-0.00253099,-0.0141349
2025/06/22 19:48:13,-0.0181217,0.0327091
2025/06/22 19:48:14,0.019451,0.080888
2025/06/22 19:48:15,0.00528856,-0.0263131
2025/06/22 19:48:16,-0.00730541,0.02125
2025/06/22 19:48:17,0.00216762,0.0116012
2025/06/22 19:48:18,-0.000951605,-0.00917947
2025/06/22 19:48:19,0.00491296,0.0153327
2025/06/22 19:48:20,-0.012379,-0.0159999
2025/06/22 19:48:21,0.00719631,-0.00272858
2025/06/22 19:48:22,0.00492077,-0.00877516
2025/06/22 19:48:23,-0.00208985,0.0285908
2025/06/22 19:48:24,-0.00638692,0.0355985
2025/06/22 19:48:25,0.0203094,-0.0306785
2025/06/22 19:48:26,-0.00541529,0.0132083
2025/06/22 19:48:27,-0.012027,-0.0360882
2025/06/22 19:48:28,-0.084705,0.0572099
2025/06/22 19:48:29,0.0781295,0.185536
2025/06/22 19:48:30,0.164615,0.595785
2025/06/22 19:48:31,-0.0988319,-0.0412543
2025/06/22 19:48:32,-0.0440774,-0.221233
2025/06/22 19:48:33,-0.00937971,-0.100901
2025/06/22 19:48:34,-0.00571024,-0.212177
2025/06/22 19:48:35,0.130407,-0.168553
2025/06/22 19:48:36,-0.14888,0.03389
2025/06/22 19:48:37,0.0814647,-0.0743436
2025/06/22 19:48:38,0.0249806,-0.217309
2025/06/22 19:48:39,,
2025/06/22 19:48:40,0.0199778,-0.0557495
2025/06/22 19:48:41,-0.145683,-0.0253293
2025/06/22 19:48:42,-0.0258264,0.0534169
2025/06/22 19:48:43,0.0190068,-0.00226365
2025/06/22 19:48:44,0.0145227,0.0374345
2025/06/22 19:48:45,-0.0223313,0.174039
2025/06/22 19:48:46,0.0476219,-0.0412596
2025/06/22 19:48:47,0.0297575,0.00806608
2025/06/22 19:48:48,0.00402033,0.0242601
2025/06/22 19:48:49,-0.00569083,0.0146281
2025/06/22 19:48:50,-0.0130275,0.0106647
2025/06/22 19:48:51,-0.00493753,-0.0026258
2025/06/22 19:48:52,-0.00325422,-0.0130275
2025/06/22 19:48:53,-0.0038889,0.00725337
2025/06/22 19:48:54,0.00260963,-0.00363736
2025/06/22 19:48:55,-0.00931408,0.0195079
2025/06/22 19:48:56,0.00683597,-0.0499816
2025/06/22 19:48:57,0.00254198,0.0110351
2025/06/22 19:48:58,0.0230722,-0.10815
2025/06/22 19:48:59,-0.00343676,0.00326005
2025/06/22 19:49:00,-0.0231021,-0.05972
2025/06/22 19:49:01,0.01509,0.0173562
2025/06/22 19:49:02,0.0105778,-0.0233255
2025/06/22 19:49:03,-0.0152549,0.0138937
2025/06/22 19:49:04,0.00188819,0.00660229
2025/06/22 19:49:05,0.00827577,0.0541103
2025/06/22 19:49:06,-0.0167586,0.00929213
2025/06/22 19:49:07,-0.00597142,-0.012316
2025/06/22 19:49:08,0.00935987,-0.0113857
2025/06/22 19:49:09,-0.0222412,-0.048313
2025/06/22 19:49:10,0.0206855,0.0159883
2025/06/22 19:49:11,0.00760195,0.0290544
2025/06/22 19:49:12,0.000860296,0.022863
2025/06/22 19:49:13,0.00178063,0.00186435
2025/06/22 19:49:14,-0.010807,-0.00980913
2025/06/22 19:49:15,0.0311525,-0.119452
2025/06/22 19:49:16,-0.0196055,0.00841163
2025/06/22 19:49:17,-0.0134149,0.00153907
2025/06/22 19:49:18,0.00126938,-0.00726246
2025/06/22 19:49:19,0.000819072,-0.00891935
2025/06/22 19:49:20,0.0144112,-0.0133047
2025/06/22 19:49:21,0.00431874,0.0628078
2025/06/22 19:49:22,-0.0614402,0.275187
2025/06/22 19:49:23,0.0248792,0.0641333
2025/06/22 19:49:24,-4.7727e-05,0.0278053
2025/06/22 19:49:25,0.00881115,-0.0230181
2025/06/22 19:49:26,-0.134012,0.271162
2025/06/22 19:49:27,0.104162,0.0909635
2025/06/22 19:49:28,-0.034509,-0.0326467
2025/06/22 19:49:29,0.0262809,0.0152747
2025/06/22 19:49:30,-0.0444191,-0.0220359
2025/06/22 19:49:31,0.0387361,-0.00327769
2025/06/22 19:49:32,0.0544133,-0.275376
2025/06/22 19:49:33,-0.109058,0.0493349
2025/06/22 19:49:34,-0.0338066,0.0360712
2025/06/22 19:49:35,0.0993867,0.424066
2025/06/22 19:49:36,0.0215101,0.0520831
2025/06/22 19:49:37,-0.099996,-0.29942
2025/06/22 19:49:38,-0.0212649,-0.01015
2025/06/22 19:49:39,-0.000434071,0.0398623
2025/06/22 19:49:40,-0.0016219,0.0576302
2025/06/22 19:49:41,0.0158542,-0.10363
2025/06/22 19:49:42,-0.0116841,-0.255259
2025/06/22 19:49:43,0.00641358,-0.0151056
2025/06/22 19:49:44,0.131721,-0.0121116
2025/06/22 19:49:45,0.1063,-0.244776
2025/06/22 19:49:46,-0.0389555,-0.14503
2025/06/22 19:49:47,-0.0434059,0.170832
2025/06/22 19:49:48,-0.220209,-0.0361837
2025/06/22 19:49:49,-0.00822198,-0.0624402
2025/06/22 19:49:50,0.0589095,-0.0728362
2025/06/22 19:49:51,0.0226309,-0.186567
2025/06/22 19:49:52,-0.00534089,0.0223669
2025/06/22 19:49:53,-0.030692,0.49995
2025/06/22 19:49:54,0.00984651,0.0615501
2025/06/22 19:49:55,0.0259129,-0.0100877
2025/06/22 19:49:56,0.0453503,0.0801567
2025/06/22 19:49:57,-0.024496,-0.032753
2025/06/22 19:49:58,0.0500939,0.0245387
2025/06/22 19:49:59,-0.042751,-0.0868298
2025/06/22 19:50:00,-0.00159535,-0.0274552
2025/06/22 19:50:01,-0.0143531,0.0141343
2025/06/22 19:50:02,-0.00263773,0.0305974
2025/06/22 19:50:03,-0.0075262,-0.0249356
2025/06/22 19:50:04,-0.030936,-0.0830726
2025/06/22 19:50:05,-0.0390848,-0.267306
2025/06/22 19:50:06,0.0216675,-0.148564
2025/06/22 19:50:07,0.140269,-0.0296133
2025/06/22 19:50:08,0.0356916,0.0857106
2025/06/22 19:50:09,-0.0562429,-0.0168762
2025/06/22 19:50:10,-0.0183651,0.0128643
2025/06/22 19:50:11,0.00319737,-0.213516
2025/06/22 19:50:12,-0.0501375,0.256351
2025/06/22 19:50:13,-0.0248614,-0.0569442
2025/06/22 19:50:14,-0.0073424,0.20989
2025/06/22 19:50:15,0.0197704,-0.0729722
2025/06/22 19:50:16,0.00386957,0.0606772
2025/06/22 19:50:17,0.0200941,-0.0328817
2025/06/22 19:50:18,-0.0078706,-0.0648466
2025/06/22 19:50:19,-0.0370542,-0.294584
2025/06/22 19:50:20,0.0539589,-0.0772499
2025/06/22 19:50:21,0.0192448,-0.0214681
2025/06/22 19:50:22,0.00199675,-0.1142
2025/06/22 19:50:23,0.0550457,-0.087136
2025/06/22 19:50:24,-0.0407883,-0.0834228
2025/06/22 19:50:25,-0.0142288,0.0222702
2025/06/22 19:50:26,0.0379067,-0.0532489
2025/06/22 19:50:27,0.0768217,-0.18413
2025/06/22 19:50:28,-0.0351011,0.0588867
2025/06/22 19:50:29,-0.177723,-0.0448174
2025/06/22 19:50:30,-0.0520532,0.369565
2025/06/22 19:50:31,0.0218217,-0.0932708
2025/06/22 19:50:32,0.0942791,0.101349
2025/06/22 19:50:33,0.0537776,0.0442154
2025/06/22 19:50:34,0.0022361,-0.0328406
2025/06/22 19:50:35,-0.0233943,0.106883
2025/06/22 19:50:36,0.00577097,-0.00411171
2025/06/22 19:50:37,0.00221068,-0.00922992
2025/06/22 19:50:38,-0.00556438,-0.0124418
2025/06/22 19:50:39,-0.00490239,-0.00953658
2025/06/22 19:50:40,-0.0222761,0.053308
2025/06/22 19:50:41,0.0092501,-0.0420108
2025/06/22 19:50:42,0.0287542,0.00202958
2025/06/22 19:50:43,-0.0029106,0.0359825
2025/06/22 19:50:44,0.00120082,-0.0115204
2025/06/22 19:50:45,-0.0098166,0.00597687
2025/06/22 19:50:46,-0.00382607,-0.0463844
2025/06/22 19:50:47,-0.0156861,0.0613337
2025/06/22 19:50:48,0.0177167,-0.0053422
2025/06/22 19:50:49,0.00993617,0.0296834
2025/06/22 19:50:50,-0.00187038,0.0508231
2025/06/22 19:50:51,-0.0118485,0.0710603
2025/06/22 19:50:52,-0.00661568,0.00550401
2025/06/22 19:50:53,-0.00165239,-0.0417811
2025/06/22 19:50:54,0.00607844,-0.00724145
2025/06/22 19:50:55,-0.0398072,-0.0243634
2025/06/22 19:50:56,0.00417143,-0.424579
2025/06/22 19:50:57,0.05624,0.176723
2025/06/22 19:50:58,0.00630951,-0.0819972
2025/06/22 19:50:59,-0.0118248,0.0857821
2025/06/22 19:51:00,0.0398749,-0.0419651
2025/06/22 19:51:01,-0.0653509,0.116875
2025/06/22 19:51:02,-0.0168724,-0.0235885
2025/06/22 19:51:03,0.0164964,0.0726983
2025/06/22 19:51:04,0.0200698,0.42579
2025/06/22 19:51:05,0.0256075,-0.170637
2025/06/22 19:51:06,-0.417386,0.851155
2025/06/22 19:51:07,0.333071,0.366394
2025/06/22 19:51:08,-0.182903,-0.0904139
2025/06/22 19:51:09,-0.0242867,0.0825571
2025/06/22 19:51:10,0.00234786,0.039607
2025/06/22 19:51:11,-0.00599074,0.068048
2025/06/22 19:51:12,0.0134917,-0.0111732
2025/06/22 19:51:13,0.0173919,0.0270618
2025/06/22 19:51:14,0.0305836,-0.00999178
2025/06/22 19:51:15,-0.0320116,0.0173486
2025/06/22 19:51:16,0.000169054,-0.00431649
2025/06/22 19:51:17,0.0143124,-0.0212947
2025/06/22 19:51:18,-0.0483643,-0.0425054
2025/06/22 19:51:19,-0.0253119,-0.0894486
2025/06/22 19:51:20,0.0349991,-0.406226
2025/06/22 19:51:21,0.0522643,-0.14802
2025/06/22 19:51:22,0.14934,-0.0215698
2025/06/22 19:51:23,-0.0101748,0.123002
2025/06/22 19:51:24,0.3513,0.0764621
2025/06/22 19:51:25,-0.301288,0.108846
2025/06/22 19:51:26,-0.245184,-0.179375
2025/06/22 19:51:27,-0.0720049,-0.0121404
2025/06/22 19:51:28,0.0179576,0.0835287
2025/06/22 19:51:29,0.0337938,-0.0387708
2025/06/22 19:51:30,0.102995,0.116176
2025/06/22 19:51:31,0.0628027,-0.0426841
2025/06/22 19:51:32,-0.0178137,-0.0534353
2025/06/22 19:51:33,-0.00931616,0.0252261
2025/06/22 19:51:34,-0.00999281,-0.00510174
2025/06/22 19:51:35,0.00756706,0.140349
2025/06/22 19:51:36,-0.0723377,0.0999503
2025/06/22 19:51:37,0.0263033,0.080397
2025/06/22 19:51:38,0.0106095,0.0265266
2025/06/22 19:51:39,-0.0159191,0.0199702
2025/06/22 19:51:40,0.0336347,0.0429152
2025/06/22 19:51:41,0.000473648,0.110745
2025/06/22 19:51:42,0.0122748,-0.0835264
2025/06/22 19:51:43,0.000856832,-0.0709873
2025/06/22 19:51:44,0.179175,-0.468485
2025/06/22 19:51:45,-0.197281,0.594346
2025/06/22 19:51:46,-0.0414509,-0.088744
2025/06/22 19:51:47,0.103844,0.00415203
2025/06/22 19:51:48,0.0436192,-0.370578
2025/06/22 19:51:49,-0.0780406,-0.1507
2025/06/22 19:51:50,0.165567,-0.476217
2025/06/22 19:51:51,0.0287976,0.0306463
2025/06/22 19:51:52,-0.106211,0.0669221
2025/06/22 19:51:53,0.0472759,-0.192807
2025/06/22 19:51:54,-0.0399562,-0.0617325
2025/06/22 19:51:55,-0.00478578,0.168131
2025/06/22 19:51:56,0.00147305,-0.0355981
2025/06/22 19:51:57,0.00631449,0.0770222
2025/06/22 19:51:58,0.0483509,-0.0109694
2025/06/22 19:51:59,-0.0235522,0.0969915
2025/06/22 19:52:00,-0.0257422,-0.0738261
2025/06/22 19:52:01,0.0131458,-0.128079
2025/06/22 19:52:02,-0.0472053,0.3795
2025/06/22 19:52:03,-0.0762624,-0.0399208
2025/06/22 19:52:04,0.291137,-1.10127
2025/06/22 19:52:05,-0.0767105,0.039499
2025/06/22 19:52:06,-0.0783671,0.530291
2025/06/22 19:52:07,-0.0571852,0.24019
2025/06/22 19:52:08,-0.014258,-0.0523287
2025/06/22 19:52:09,-0.0242817,-0.13845
2025/06/22 19:52:10,-0.0265915,-0.16955
2025/06/22 19:52:11,0.130919,-0.289299
2025/06/22 19:52:12,0.123892,-0.251223
2025/06/22 19:52:13,0.117822,-0.00868138
2025/06/22 19:52:14,0.152351,0.434324
2025/06/22 19:52:15,-0.143995,0.0914423
2025/06/22 19:52:16,-0.436571,-0.444527
2025/06/22 19:52:17,0.402325,-0.206313
2025/06/22 19:52:18,0.0208013,-0.133667
2025/06/22 19:52:19,-0.106948,0.0748822
2025/06/22 19:52:20,0.0318033,-0.0119163
2025/06/22 19:52:21,0.000639632,-0.138358
2025/06/22 19:52:22,-0.0307797,0.0145082
2025/06/22 19:52:23,-0.0345155,-0.00621907
2025/06/22 19:52:24,0.0038942,0.0123021
2025/06/22 19:52:25,0.0279828,-0.0393331
2025/06/22 19:52:26,,
2025/06/22 19:52:27,0.00065608,-0.00462183
2025/06/22 19:52:28,0.00531353,-0.0489596
2025/06/22 19:52:29,-0.00116559,-0.117872
2025/06/22 19:52:30,-0.00606733,-0.0516481
2025/06/22 19:52:31,0.00247252,-0.00216705
2025/06/22 19:52:32,-0.00193278,-0.0279317
2025/06/22 19:52:33,0.00131116,0.0341594
2025/06/22 19:52:34,0.00221512,0.0264561
2025/06/22 19:52:35,0.0227884,-0.00459665
2025/06/22 19:52:36,-0.00950593,-0.497097
2025/06/22 19:52:37,-0.103951,0.102474
2025/06/22 19:52:38,0.083436,0.0324565
2025/06/22 19:52:39,0.0797397,-0.112995
2025/06/22 19:52:40,0.000708401,0.0400918
2025/06/22 19:52:41,-0.0308792,-0.0791966
2025/06/22 19:52:42,0.0801099,-0.319526
2025/06/22 19:52:43,-0.0546586,-0.00868984
2025/06/22 19:52:44,-0.0166285,-0.0133553
2025/06/22 19:52:45,0.0203467,0.0204183
2025/06/22 19:52:46,-0.0075562,-0.0132361
2025/06/22 19:52:47,0.00176576,0.00278479
2025/06/22 19:52:48,0.00357785,-0.026299
2025/06/22 19:52:49,0.00351164,0.0207163
2025/06/22 19:52:50,-0.00582615,0.0398116
2025/06/22 19:52:51,0.00594485,0.0430896
2025/06/22 19:52:52,0.00343654,0.0221078
2025/06/22 19:52:53,-0.00430472,-0.0132756
2025/06/22 19:52:54,0.0045865,-0.042469
2025/06/22 19:52:55,-0.0294454,0.169916
2025/06/22 19:52:56,0.0143913,-0.0564711
2025/06/22 19:52:57,-0.000712276,-0.048161
2025/06/22 19:52:58,0.00951023,-0.0181301
2025/06/22 19:52:59,0.00704696,-0.0771269
2025/06/22 19:53:00,-0.0421108,0.145526
2025/06/22 19:53:01,-0.00489271,0.000287667
2025/06/22 19:53:02,-0.00120418,0.0142356
2025/06/22 19:53:03,0.00671802,-0.0530359
2025/06/22 19:53:04,-0.00884755,0.082656
2025/06/22 19:53:05,-0.0123793,0.0138213
2025/06/22 19:53:06,0.0972418,-0.167747
2025/06/22 19:53:07,-0.0370111,0.0255229
2025/06/22 19:53:08,-0.0297794,-0.045879
2025/06/22 19:53:09,0.00517142,0.110945
2025/06/22 19:53:10,-0.0041813,0.0448357
2025/06/22 19:53:11,0.0855199,-0.0482219
2025/06/22 19:53:12,-0.044353,0.0105216
2025/06/22 19:53:13,-0.0140952,-0.0380186
2025/06/22 19:53:14,0.00875616,0.0114484
2025/06/22 19:53:15,-0.00962573,-0.00592142
2025/06/22 19:53:16,0.0075189,0.00125085
2025/06/22 19:53:17,0.0122077,0.0344847
2025/06/22 19:53:18,-0.00303233,0.003654
2025/06/22 19:53:19,-0.00225164,0.0219089
2025/06/22 19:53:20,0.00768624,-0.0235255
2025/06/22 19:53:21,0.000130855,-0.00970225
2025/06/22 19:53:22,-0.0175644,0.0116269
2025/06/22 19:53:23,0.0141371,0.0164727
2025/06/22 19:53:24,0.00878663,-0.0440577
2025/06/22 19:53:25,-0.0161802,0.0447904
2025/06/22 19:53:26,-0.00284877,0.0258995
2025/06/22 19:53:27,0.0052719,0.0472703
2025/06/22 19:53:28,0.00401076,0.0985786
2025/06/22 19:53:29,-0.000901513,0.0100387
2025/06/22 19:53:30,0.105692,-0.16916
2025/06/22 19:53:31,-0.0925307,0.15307
2025/06/22 19:53:32,-0.0476946,0.0311665
2025/06/22 19:53:33,0.0240667,0.114927
2025/06/22 19:53:34,0.0277029,0.0829498
2025/06/22 19:53:35,-0.0158515,-0.034546
2025/06/22 19:53:36,-0.0219416,0.0350403
2025/06/22 19:53:37,0.0216329,-0.0578978
2025/06/22 19:53:38,0.00903028,-0.149687
2025/06/22 19:53:39,0.0171231,-0.29108
2025/06/22 19:53:40,-0.00630984,-0.162598
2025/06/22 19:53:41,-0.0159604,-0.101309
2025/06/22 19:53:42,-0.00063061,-0.170636
2025/06/22 19:53:43,0.00191799,-0.164808
2025/06/22 19:53:44,-0.0888491,0.0495393
2025/06/22 19:53:45,0.000261992,0.547937
2025/06/22 19:53:46,0.0468645,0.180085
2025/06/22 19:53:47,0.33711,0.337062
2025/06/22 19:53:48,-0.20422,0.0565723
2025/06/22 19:53:49,-0.0650857,0.0907151
2025/06/22 19:53:50,-0.0154205,-0.0174295
2025/06/22 19:53:51,-0.00446749,-0.0201847
2025/06/22 19:53:52,0.040918,0.0333145
2025/06/22 19:53:53,-0.00961045,-0.0116591
2025/06/22 19:53:54,0.0193168,-0.0466831
2025/06/22 19:53:55,0.0259527,0.0366303
2025/06/22 19:53:56,-0.0350741,-0.0521599
2025/06/22 19:53:57,0.102133,0.100156
2025/06/22 19:53:58,0.0273653,0.124771
2025/06/22 19:53:59,-0.200972,-0.253365
2025/06/22 19:54:00,0.0400244,-0.0957118
2025/06/22 19:54:01,0.0240972,0.180909
2025/06/22 19:54:02,-0.16381,-0.0344447
2025/06/22 19:54:03,0.125577,0.0602918
2025/06/22 19:54:04,-0.142281,0.186314
2025/06/22 19:54:05,0.160295,0.478594
2025/06/22 19:54:06,-0.0929567,-0.384064
2025/06/22 19:54:07,-0.101307,0.0689148
2025/06/22 19:54:08,0.0419934,0.0858898
2025/06/22 19:54:09,-0.00138029,-0.0827107
2025/06/22 19:54:10,0.00929701,0.00621155
2025/06/22 19:54:11,0.0271071,0.0182602
2025/06/22 19:54:12,-0.0284261,0.144054
2025/06/22 19:54:13,0.00363184,-0.0321785
2025/06/22 19:54:14,-0.0429413,0.0051769
2025/06/22 19:54:15,0.0450819,-0.0116401
2025/06/22 19:54:16,0.0300361,0.0433093
2025/06/22 19:54:17,0.24415,0.341837
2025/06/22 19:54:18,-0.252595,-0.186877
2025/06/22 19:54:19,-0.0713587,0.0959533
2025/06/22 19:54:20,-0.0134261,-0.0232922
2025/06/22 19:54:21,0.02443,0.0482722
2025/06/22 19:54:22,0.0294381,0.00891533
